Structure,SMILES,Charge
HAMFIL_spec_0_BA_2H,S=C(N[C@H](C)c1ccc(cc1)C)N[C@H](C)c1ccc(cc1)C,0
HAMFOR_spec_0_BA_2H,N([C@H](C)c1cccc2c1cccc2)C(=S)N[C@H](C)c1c2c(ccc1)cccc2,0
HAMFUX_spec_0_BA_2H,S=C(N[C@H]1[C@@H]([C@H]2C[C@@H](C1)C2(C)C)C)N[C@H]1[C@H](C)[C@@H]2C([C@H](C1)C2)(C)C,0
HAMQOC_spec_0_LB,[O-][n+]1ccccc1c1[n+]([O-])c(c2[n+]([O-])cccc2)ccc1,0
HAMROE_spec_0_BA_2H,c1ccccc1NC(=S)NCc1ccc2oc(=O)ccc2c1,0
HAMRUK_spec_0_BA_2H,C(=S)(Nc1ccc2c(c1)ccc(=O)o2)Nc1ccccc1,0
HAPBOS_spec_0_LB,Clc1c(c2[n+]([O-])c3ccccc3c(c2c2ccccc2)c2ccccc2)c(Cl)ccc1,0
HAPSUP_spec_1_BA_2H,Clc1cc(NC(=O)Nc2ccc(Cl)cc2)c2O[C@](CC(c2c1)(C)C)(CO)CN1CCCC1,0
HARMIZ_spec_0_BA_2H,O=C(Nc1ccncc1)Nc1ccc(NC(=O)Nc2ccncc2)cc1,0
HASCIN_spec_0_BA_2H,N(/N=C(\N(C)c1ccccc1)/C(NC(=O)Nc1ccccc1)(C)C)C(=O)c1c(cccc1)O,0
HASWEG_spec_0_LB,N1(C(=O)c2c3c(C1=O)cccc3ccc2)c1cc[n+]([O-])cc1,0
HASWIK_spec_0_LB,N1(C(=O)c2c3c(C1=O)cccc3ccc2)c1c[n+](ccc1)[O-],0
HATXOP_spec_0_BB,CN(C)c1ccccc1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,0
HAVRON_spec_0_LB,CC1CCC2=C(C=CC=C2)N1P3OC4=CC=C5C(C=CC=C5)=C4C6=C(O3)C=CC7=C6C=CC=C7,0
HAVSAA_spec_0_LB,CC1CCCCN1P2OC3=CC=C4C(C=CC=C4)=C3C5=C(O2)C=CC6=C5C=CC=C6,0
HAVSEE_spec_0_LB,C12=CC=C(OP(N3C(CCCC4)C4CCC3)O5)C(C6=C5C=CC7=C6C=CC=C7)=C1C=CC=C2,0
HAWLIB_spec_0_BA_2H,N(C(=O)N[C@H]1[C@@H](C(=O)OC(C)(C)C)CC1)[C@@H]1CC[C@@H]1C(=O)OC(C)(C)C,0
HAWTEF_spec_0_LB_E,O=C1N(C)C(=O)[C@H]2[C@@H]1[C@H](CC(=O)N)N[C@H]2c1cnccc1,0
HAYSEG_spec_0_BA_2H,S=C(Nc1nc(C)cc(n1)C)NC(=O)OC,0
HCYIPP01_spec_0_BB,N#CC1(C#N)C(C#N)(C#N)C(C#N)(C#N)C(C#N)=C1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,0
HEBZUL_spec_0_LB,[C@H]1([C@@H]2[C@@](c3ccccc3CC2)(OC(=C1)c1cccc[n+]1[O-])O[Si](C)(C)C)c1ccccc1,0
HEGRES_spec_0_LB,[O-][n+]1c(c2cccc(c3[n+]([O-])cc(C)c([N+]([O-])=O)c3)n2)cc([N+]([O-])=O)c(C)c1,0
HEHVEY_spec_1_BA_2H,C(=O)(NCCN1C(=O)c2c3c(ccc2)cccc3C1=O)c1ccccc1NC(=O)Nc1ccccc1,0
HEJCUX_spec_0_BA_2H,n1(nc(C(C)(C)C)cc1NC(=O)Nc1ccc(Cl)cc1)c1ncccc1,0
HEJDIM_spec_0_BA_2H,O=C(Nc1nn(c(c1)C(C)(C)C)C)Nc1ccc(cc1)Cl,0
HEPYEJ_spec_1_LB_E,S1[C@@]2([C@@H]([C@]3(c4c(N(Cc5ccccc5)C3=O)cccc4)NC2=S)c2ccccc2Br)C(=O)N(C1=O)Cc1ccccc1,0
HEQRIG_spec_0_LB_E,N1[C@H](C(=O)OCC)C[C@H]2[C@@H](O)CCC[C@@H]12,0
HESLID_spec_0_BA_2H,O=C1C(=O)C2=C1NCc1cccc(c1)CNC1=C(NCc3cc(ccc3)CN2)C(=O)C1=O,0
HETDIU01_spec_0_BA_2H,N(C(=S)NC(=O)c1ccccc1)c1ccc(cc1)C,0
HEVSIN_spec_0_LB_E,FC(F)(F)[C@@H]1N[C@]2(C(=O)N(c3c2cccc3)Cc2ccccc2)[C@]2(C(=O)Nc3c2cccc3)[C@H]1C(=O)OCC,0
HEZTEL_spec_1_BA_2H,c1(ccc(cc1)C#N)NC(=O)Nc1ccc(cc1)C#N,0
HIBPDC_spec_0_LB_E,C(=O)([C@@H]1C[C@](C(=O)N1)(CC(C)C)O)O,0
HIBYOI_spec_0_LB,P(=O)([C@H](C(=O)N(CC)CC)c1cccc([n+]1[O-])[C@H](P(=O)(c1ccccc1)c1ccccc1)C(=O)N(CC)CC)(c1ccccc1)c1ccccc1,0
HIDJUA_spec_0_BA_2H,c1(cc(NC(=S)NC(=O)OCC)ccc1)C,0
HIDKAH_spec_0_BA_2H,S=C(Nc1ccc(F)cc1)NC(=O)OCC,0
HIDSOF_spec_0_BA_2H,[C@@H]1([C@@H](C(=C(N)S1)C#N)c1sccc1)C(=O)NC(=O)NCC(=O)OCC,0
HIDWID_spec_0_BA_2H,c1cc(ccc1[C@@H]1C(=C(S[C@H]1C(=O)NC(=O)NCC(=O)OCC)N)C#N)OC,0
HIDWUP_spec_0_BA_2H,c1cc(ccc1[C@@H]1[C@@H](C(=O)NC(=O)N[C@@H](Cc2ccccc2)C(=O)OCC)SC(=C1C#N)N)OC,0
HIDXAW_spec_0_BA_2H,c1c(cccc1[C@H]1[C@H](C(=O)NC(=O)N[C@@H](Cc2ccccc2)C(=O)OCC)SC(=C1C#N)N)OC,0
HIDXEA_spec_0_BA_2H,c1cc(ccc1[C@@H]1[C@@H](C(=O)NC(=O)N[C@@H](C)C(=O)OCC)SC(=C1C#N)N)OC,0
HIDXIE_spec_0_BA_2H,c1cc(ccc1[C@@H]1C(=C(N)S[C@H]1C(=O)NC(=O)N[C@@H](CCc1ccccc1)C(=O)OCC)C#N)OC,0
HIFZUR_spec_1_BA_2H,N(C(=O)NC(=O)Nc1ccccc1)c1ccccc1,0
HIGHEK_spec_0_BA_1H,Oc1c(c2ccccc2cc1)c1c(O)c(c(c2ccccc12)c1c(O)ccc2ccccc12)O,0
HIJGOZ_spec_0_LB_E,O=C(OC)[C@@H]([C@@H]1c2ccc([N+]([O-])=O)cn2)[C@@H](C(F)(F)F)N[C@]31c4ccccc4N(C)C3=O,0
HIMPEZ_spec_0_BA_2H,O=C=N[C@@]1(CC[C@H](CNC(=O)Nc2[nH]c(cc(=O)n2)C)CC1)C,0
HIMSEE_spec_0_LB,c1[n+](c2c(cccc2CC(=O)c2ccccc2)cc1)[O-],0
HINWAE_spec_0_BA_2H,O=C/C(c1ccccc1)=C/NC(N[C@@H](C(C)C)C(O)=O)=O,0
HIRDOC_spec_0_BA_2H,Clc1c(NC(=S)NC(=O)C(C)(C)C)ccc(Cl)c1,0
HIRGAR_spec_0_BA_2H,c1(ccccc1)NC(=S)NC(=O)C1CCCCC1,0
HIRSAD_spec_0_BA_2H,Ic1cc(NC(=S)NC(=O)c2c(cccc2)C)ccc1,0
HIRWIP_spec_0_BA_2H,S=C(NC(=O)C(C)(C)C)NCCCNC(=O)C(C)(C)C,0
HISFIZ_spec_0_LB_E,O(C(=O)[C@H]1N[C@H]([C@H]([C@@H]1c1ccccc1)C(=O)/C=C/c1ccccc1)c1cc(OC)c(OC)c(c1)OC)CC,0
HITFOG_spec_1_BA_2H,S(=O)(=O)(Nc1ccccc1NC(=O)Nc1ccccc1NS(=O)(=O)c1ccccc1)c1ccccc1,0
HITGAT_spec_2_BA_2H,S(=O)(=O)(Nc1c(NC(=O)Nc2ccccc2)cccc1)c1ccccc1,0
HIVXIV_spec_0_BA_2H,O=C(OCC)c1c(/N=N/c2c(NC(Nc3cc(C(F)(F)F)cc(C(F)(F)F)c3)=S)cccc2)cccc1,0
HIVXOB_spec_1_BA_2H,O=C(N1CCCC1)c1cc(/N=N/c2cccc(NC(=S)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c2)cc(c1)C(=O)N1CCCC1,0
HIWXES_spec_0_LB_E,O=C1N(C)c2c([C@@]13[C@@H]4c5ccccc5OC[C@]4([N+]([O-])=O)C(N3)=S)cccc2,0
HIWYAP_spec_0_LB_E,O=C1N(C)c2ccccc2[C@]13NC([C@@]([C@H]3c4ccccc4)([N+]([O-])=O)C)=S,0
HIXGIH_spec_0_BA_2H,N(c1c(C)cccc1C)C(=O)Nc1c(C)cccc1C,0
HIXHAA_spec_0_BA_2H,s1c(CNC(=O)NCc2sccc2)ccc1,0
HIXNUX_spec_0_BA_2H,S(=O)(=O)(NCC(C)C)NCC(C)C,0
HIXPAF_spec_0_BA_2H,c1(ccccc1)CNS(=O)(=O)NCc1ccccc1,0
HIXPEJ_spec_0_BA_2H,C(CNS(=O)(=O)NCCC(=O)N)C(=O)N,0
HIXPIN_spec_0_BA_2H,N(Cc1ccc(cc1)OC)S(=O)(=O)NCc1ccc(OC)cc1,0
HIXPOT_spec_0_BA_2H,c1(ccccc1)[C@H](C)NS(=O)(=O)N[C@@H](C)c1ccccc1,0
HIXQOW_spec_0_BA_2H,N(c1ccccc1)C(=S)NC,0
HIXQUA_spec_0_LB_E,C1(=CCC[C@H]2NC(=O)[C@H]([C@@H]12)C)O[Si](C(C)C)(C(C)C)C(C)C,0
HIXSUE_spec_2_LB_C,C(C)(C)(C)c1c(c(ccc1)CN1[C@H]([C@H](c2ccccc2)N([C]1)Cc1c(c(ccc1)C(C)(C)C)O)c1ccccc1)O,0
HIYKOP_spec_0_BA_2H,S=C(Nc1ccccc1)Nc1ncccc1,0
HIYREP_spec_0_LB_E,c1(ccccc1NC(=O)[C@@]1(C[C@@H](C(=O)N1)c1ccccc1)C)CC(OC)OC,0
HIYZAS_spec_0_LB,P(=O)(Cc1[n+]([O-])c(ccc1)C/N=C/c1ccccc1)(c1ccccc1)c1ccccc1,0
HIYZEW_spec_0_LB,P(=O)(Cc1[n+](c(ccc1)CNC=O)[O-])(c1ccccc1)c1ccccc1,0
HMPPYD10_spec_0_LB_E,C1(=O)[C@@H](c2ccccc2)[C@@]([C@](N1)(C)c1ccccc1)(C)O,0
HMPYRO10_spec_0_LB,c1(CO)[n+](cccc1)[O-],0
HMSPYR_spec_0_LB_E,CC(C)C[C@@H]1[C@]2(C(=O)Nc3c2ccc(c3)O)CCN1,0
HOBXOM_spec_0_BA_2H,Clc1ncc(cc1)C(=O)NC(=O)NC(C)(C)C,0
HOBYAZ_spec_0_BA_2H,c1(cccc(c1C(=O)NC(=O)Nc1nnc(c2ccncc2)s1)F)F,0
HOCGIS_spec_0_BA_2H,C(=O)(Nc1ccncc1)Nc1ccccc1OCCOc1c(cccc1)NC(=O)Nc1ccncc1,0
HODJOA_spec_0_BA_2H,S=C(NC(=O)c1ccccc1C)Nc1cccc(c1)C,0
HODKUH_spec_0_LB,Brc1cccc(n1)Nc1cccc[n+]1[O-],0
HODMET_spec_0_BA_2H,S=C(NC(=O)CCC)Nc1ccc(cc1)C(=O)C,0
HODRAU_spec_0_BA_2H,Clc1c(C(=O)NC(=S)Nc2cnccc2)cccc1,0
HODSOL_spec_0_BA_2H,Clc1cc(NC(=S)NC(=O)C(C)(C)C)c2[nH]c3c(c2c1)cc(Cl)cc3NC(=S)NC(=O)C(C)(C)C,0
HOFCUB_spec_0_BA_2H,O(C(=O)CNC(=S)NC(=O)c1ccccc1)CC,0
HOFDAI_spec_0_BA_2H,Fc1c(C(=O)NC(=O)Nc2cc(Cl)c(OCCCC(=O)OCC)c(Cl)c2)c(ccc1)F,0
HOFKAP_spec_0_BA_2H,Clc1cc(NC(=O)NC(=O)c2c(F)cccc2F)c(Cl)cc1OC(F)(F)[C@@H](F)C(F)(F)F,0
HOFNUM_spec_0_BA_2H,S=C(Nc1c(NC(=S)NC(=O)c2cc3c(cc2)cccc3)cccc1)NC(=O)c1cc2c(cccc2)cc1,0
HOJGOC_spec_0_BB,O=C(c1ccc([N+]([O-])=O)cc1)N=P(C)(C)C/N=C2[C@@]3(C)C(C)(C)[C@H](CC3)C/2,0
HOLKAW_spec_0_BA_2H,O=C1C(=C(NCCN(C)C)C1=O)NCCN(C)C,0
HOLKEB_spec_2_BA_2H,Clc1c(cc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1)C(F)(F)F,0
HOMKEB_spec_1_BA_PA,c1(c(cc(cc1C(C)C)C(C)C)C(C)C)c1ccc2c3c1OP(=O)(O)Oc1c(c4c(cc(C(C)C)cc4C(C)C)C(C)C)ccc4c1C3(CC2)CC4,0
HORMIM_spec_1_LB_C,[C]1N(CC(=O)c2ccc3ccccc3c2)C(=C(C)N1c1c(cc(cc1C)C)C)C,0
HOVBUP_spec_0_LB_E,O=C1N[C@@]([C@@H](O)[C@H]1CCC)([C@@H](O)C(C)C)C(=O)OC,0
HQUINO10_spec_0_LB,c12ccc[n+](c2c(ccc1)O)[O-],0
HUBLUO_spec_0_BA_1H,C1(C)(C)O[C@H]2[C@@](C[C@H]([C@@H]([C@@H]2O)OC(=O)C)C)(C(C)(C)O)O1,0
HUBYIO_spec_0_BA_2H,O=C(NC(=S)Nc1c(cccc1)C)CCCCl,0
HUBYOU_spec_0_BA_2H,S=C(NC(=O)CCCCl)Nc1ccc(cc1)C,0
HUBYUA_spec_0_BA_2H,ClCCCC(=O)NC(=S)Nc1cc(ccc1)C,0
HUDDAO_spec_0_LB_E,O=C1N[C@@H](CC1)c1ccc(Br)cc1,0
HUKDIB_spec_0_LB_E,[Si]([C@H]1[C@@H](NC(=O)C1)C#N)(C)(C)c1ccccc1,0
HUKDOH_spec_0_LB_E,S(=O)(=O)(NC[C@@H]1NC(=O)C[C@H]1[Si](c1ccccc1)(C(C)C)C(C)C)c1ccc(cc1)C,0
HUKPUA_spec_1_BA_2H,S=C(NC(=O)c1ccccc1)N[C@H](C(=O)O)CO,0
HUKQEL_spec_0_BA_2H,O=C(NC(=S)N[C@@H](C(=O)O)CCSC)c1ccccc1,0
HUKQIP_spec_0_BA_2H,S=C(NC(=O)c1ccccc1)N[C@H](C(=O)O)C,0
HUKZOD_spec_0_BA_2H,O=C(NC(N[C@@H](CO)Cc1ccccc1)=S)c2cc([N+]([O-])=O)ccc2,0
HULDOK_spec_0_LB_E,O(c1ccc2NC(=O)[C@]3(N[C@@H]([C@H]([C@]43CN(C/C(=C\c3ccc(cc3)C)/C4=O)/C=C/c3ccccc3)c3ccc(cc3)C)Cc3ccccc3)c2c1)C(F)(F)F,0
HULQIO_spec_0_BA_2H,c1(cc(ccn1)C)NC(=S)Nc1c(C)cccc1,0
HULQOU_spec_0_BA_2H,c1(c(cccn1)C)NC(=S)Nc1ccc(cc1)C,0
HULQUA_spec_0_BA_2H,S=C(Nc1cc(ccn1)C)Nc1ccc(cc1)C,0
HUMLOR_spec_0_BA_2H,c1(ccc(cc1)c1ccc(cc1)NC(=S)NC(=O)c1ccccc1)NC(=S)NC(=O)c1ccccc1,0
HUNMUZ_spec_0_LB_E,O(CC1(N[C@H](c2ccc(cc2)Br)[C@@H](C1=C)COC(=O)c1ccc(Cl)cc1)COC(=O)c1ccc(cc1)Cl)C(=O)c1ccc(Cl)cc1,0
HURYAU_spec_0_BA_2H,S=C(Nc1ccccc1)NC(=O)c1ccccc1,0
HUSFAE_spec_0_LB_E,c1([C@@H]2[C@H]3[C@@H]([C@@H](N2)C(=O)OC)C(=O)[C@@](C3=O)(Cc2ccccc2)C)ccc(cc1)Cl,0
HUVZIJ_spec_0_BA_2H,O=C(OC)C[C@H](NC(=O)N[C@H](C(=O)OC)CC(=O)OC)C(=O)OC,0
HUVZOP_spec_0_BA_2H,O=C(N[C@@H](CCC(=O)OC)C(=O)OC)N[C@@H](CCC(=O)OC)C(=O)OC,0
HUVZUV_spec_0_BA_2H,O=C(N[C@H](C(=O)OC)C)N[C@H](C(=O)OC)C,0
HUWWOO_spec_0_BB,[C@H]1(C[C@@H](C[C@H](C2)C1)C3)CC32N=P(c4ccccc4)(c5ccccc5)c6ccccc6,0
HUWXIJ_spec_0_BB,Cc1cc(C)cc(C)c1P(c2ccccc2)(c3ccccc3)=NC45C[C@H]6C[C@H](C[C@H](C6)C5)C4,0
IBILAG_spec_1_BA_1H,OC([C@@H]1O[C@@]2(O[C@H]1C(O)(c1ccccc1)c1ccccc1)CC[C@]1(O[C@H]([C@@H](O1)C(O)(c1ccccc1)c1ccccc1)C(O)(c1ccccc1)c1ccccc1)CC2)(c1ccccc1)c1ccccc1,0
ICAKAY_spec_0_BA_2H,N(C(=O)Nc1nc(C)ccc1)c1nc(C)ccc1,0
ICEGEE_spec_0_BA_2H,S=C(Nc1cccc(F)c1)NC(=O)c1cc(OC)c(OC)c(OC)c1,0
ICILUC_spec_0_BA_2H,c1(nnc(/C=C/c2ccccc2)s1)NC(=O)NC(=O)c1ccc(cc1)Br,0
ICUCUH_spec_0_BA_2H,C(=O)(NC(C)(C)C)Nc1ccccc1,0
IDABUL_spec_0_LB_E,O=C1C(=C(c2ccccc2)[C@@]2(NC3(C(=C)[C@]12C(=O)OC)CCCCC3)c1ccccc1)C(=O)OC,0
IDAZOD_spec_1_BA_2H,S=C(Nc1ccc(Cl)cc1)NC(=O)c1cccc(c1)C(=O)NC(=S)Nc1ccc(cc1)Cl,0
IDEYUN_spec_0_BA_2H,S=C(NC(=O)c1ccco1)Nc1ccccc1C(=O)OC,0
IDIVUN_spec_0_BA_2H,S=C(NC(=O)c1cc(Cl)ccc1)Nc1c(Cl)cc(cc1Cl)Cl,0
IDOFUD_spec_0_BA_2H,S=C(N/C(=N/c1ccc(cc1)C)/c1ccccc1)Nc1ccc(cc1)C,0
IDUDAN_spec_0_BA_2H,O=C(NC(=S)Nc1ccc(Cl)cc1)c1ccc(cc1)C,0
IDUFEU_spec_0_LB,[O-][n+]1c(c2ccccc2)cccc1[C@@H]1[C@@H]2C[C@@H](CC2)C1,0
IDUSIK_spec_1_BA_2H,N(C(=O)Nc1nc2c(Cl)cccc2s1)CCCC,0
IFADID_spec_0_BA_2H,O=C(NC(=S)Nc1ccccc1)c1cc(ccc1)F,0
IFAFEB_spec_0_BA_2H,O=C(c1c(F)cccc1F)NC(NC2=NC(OC)=CC(OC)=N2)=O,0
IFANIO_spec_0_BA_2H,C(=O)(Nc1ccc2c(cc3ccccc3c2)c1)Nc1ccccc1,0
IFANUA_spec_0_BA_2H,C(=O)(Nc1ccc2ccc3cccc4ccc1c2c34)Nc1ccccc1,0
IFEHEG_spec_0_BA_2H,c1cc(NC(=O)N[C@@H](C)c2ccccc2)c(O)c2ncccc12,0
IFOCEM_spec_1_BA_2H,O=C(Nc1cccc2c(c([nH]c12)C)C)Nc1cccc2c1[nH]c(c2C)C,0
IGAYUK_spec_1_LB_C,N1([C]N(C(C)C)C(=C1C)C)C(C)C,0
IGEDAB_spec_0_LB,O=C(Nc1cccc[n+]1[O-])[C@H]1CC[C@H]1c1ccccc1,0
IGEXAW_spec_0_LB_E,O=C1/C(=C/c2ccc(cc2)C)/CN(C[C@@]21[C@@]1(N[C@H](c3ccccc3)[C@H]2c2ccc(cc2)C)c2c(NC1=O)cccc2)Cc1ccccc1,0
IHAJEI_spec_0_LB_E,O=N(=O)[C@H]1[C@H](c2ccccc2)[C@@H](N[C@@H]1c1ccccc1)C(=O)OC,0
IJEDUZ_spec_0_LB_E,C1(=O)C[C@@H]2[C@](O1)([C@@H](C(=O)N2)CC(=O)c1ccc(Br)cc1)C,0
IJEGAF_spec_0_LB_E,Clc1nc2CC[C@H]3[C@H]([C@@H]4CC[C@H]3N4)c2cc1,0
IJICOU_spec_0_BA_2H,S=C(N[C@@H]1[C@H](NC(=O)OCC=C)CCCC1)Nc1cc(cc(C(F)(F)F)c1)C(F)(F)F,0
IJIYUX_spec_0_LB_E,Brc1ccc(cc1)[C@@H]1[C@H]([C@H]([C@@H](N1)C#N)OC(=O)C)C,0
IJUWIU_spec_0_BA_2H,c1(c(OCC)ccc(c1)C(=O)NC(=S)Nc1ccccc1OC)Cl,0
IKADII_spec_0_BA_2H,O=C(NC(=S)Nc1ccccc1)CCCCl,0
IKEGIP_spec_0_BA_2H,c1(NC(=O)Nc2ccc(cc2)Cl)sc(/C=C/c2ccccc2)nn1,0
IKENUJ_spec_0_BA_2H,S=C(Nc1ccccc1)Nc2ccc(Cl)c([N+]([O-])=O)c2,0
IKIJIY_spec_0_LB_E,C1(=C2C(=C(C)CC[C@@H]3C(=C)C(=O)N[C@@H]23)CC1=O)c1ccccc1,0
IKOBES_spec_0_BA_2H,N(C(=O)NC(=O)OCc1ccccc1)c1c(cccc1)C(=O)Cc1cc(ccc1)Br,0
ILESOJ_spec_0_BA_2H,S=C(N[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)Nc1ccccc1,0
ILOQUX_spec_0_LB_E,N1(C(=O)[C@H]2[C@H]([C@@H](c3ccc(Cl)cc3)N[C@H]2C(=O)OC)C1=O)c1ccccc1C(C)(C)C,0
ILUMAE_spec_2_LB_C,[C]1N([C@H]2[C@@H](N1c1c(cc(cc1C)C)C)c1cccc3cccc2c13)c1c(C)cc(cc1C)C,0
IMEHAM_spec_0_LB_E,O=C1NC([C@H]2[C@]1(O)C(=O)c1c(NC)cccc1C2)(C)C,0
IMEWUV_spec_0_BA_2H,N(c1ccc(C(=C(C#N)C#N)C(=C(C#N)C#N)c2ccccc2)cc1)C(=O)NCc1ccccc1,0
IMIBUB_spec_0_LB_E,Clc1ncc([C@@H]2[C@H]3CC[C@@H]([C@H]2O)N3)cc1,0
IMICAI_spec_0_LB_E,[C@@H]12[C@H](O)[C@H]([C@@H](CC1)N2)c1ccc(nc1)Cl,0
IMINUQ_spec_0_BA_2H,[C@@H]1([C@@](CCC1)(C(=O)OC)Cc1ccc(cc1)C(C)(C)C)NC(=O)Nc1cc(cc(c1)C)C,0
IMPYRO_spec_0_LB_E,C1(=O)CC[C@H](N1)CI,0
IMUBAW_spec_0_LB_E,C1[C@@H]2CC[C@H]([C@H]1C(=O)N2)c1ccc(cc1)OC,0
INAHOW_spec_0_BA_2H,[Si]([C@H](/C=C/C)NC(=O)N[C@@H](C)C(=O)OC)(C)(C)C,0
INECIO_spec_0_BB,O[C@H]([C@@H]1[N@@]2(C[C@H](C=C)[C@@H](CC2)C1)[BH3])c1ccnc2c1cccc2,0
INEDAH_spec_0_BB,O[C@H]([C@@H]1[N@@]2(C[C@H](C=C)[C@@H](CC2)C1)[BH3])c1ccnc2c1cc(OC)cc2,0
INUBAW_spec_0_LB,c1ccc2c(c(ccc2)C(=O)c2ccccc2)[n+]1[O-],0
IPOFIC_spec_0_BA_2H,S(=O)(=O)(NC1CCCCC1)NC1CCCCC1,0
IPOTAL_spec_0_LB_E,O(C(=O)[C@]1(C[C@@]2(N[C@H]1Cc1ccccc1)C(=O)Nc1c2cccc1)C1(C(=O)c2c(C1=O)cccc2)O)CC,0
IPOYAQ_spec_0_BA_2H,S=C(Nc1cc(Oc2ccccc2)c(NS(=O)(=O)C)cc1)NC(=O)c1c(Cl)cccc1,0
IPOYIY_spec_0_BA_2H,S=C(Nc1cc(Oc2ccccc2)c(NS(=O)(=O)C)cc1)NC(=O)c1c(cccc1)C,0
IPOYUK_spec_0_BA_2H,Brc1c(NC(=S)NC(=O)c2ccccc2Cl)ccc(S(=O)(=O)N)c1,0
IPOZAR_spec_0_BA_2H,S=C(Nc1ccc(cc1)F)NC(=O)c1occc1,0
IPUBAZ_spec_0_BA_2H,S=C(N[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3)NC(=O)c1ccc(C)cc1,0
IPUBED_spec_0_BA_2H,S=C(Nc1cc(ccc1)CC)NC(=O)c1c(Br)cccc1,0
IPUBIH_spec_0_BA_2H,Brc1c(C(=O)NC(=S)N[C@]23C[C@@H]4C[C@H](C2)C[C@H](C3)C4)cccc1,0
IPUCEE_spec_0_BA_2H,S=C(N[C@@]12C[C@H]3C[C@@H](C1)C[C@@H](C2)C3)NC(=O)c1ccc(Br)cc1,0
IPUCII_spec_0_BA_2H,N([C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3)C(=S)NC(=O)c1c(F)cccc1,0
IPUCUU_spec_0_BA_2H,S=C(N[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3)NC(=O)C(C)(C)C,0
IPUDAB_spec_0_BA_2H,S=C(N[C@]12C[C@@H]3C[C@H](C1)C[C@H](C2)C3)NC(=O)CCCCCC,0
IPUYAW_spec_0_LB_E,FC(F)(F)[C@H]1[C@@]2(c3c(cccc3)N(C2=O)C(=O)OC(C)(C)C)[C@H](NC1(C(=O)OCC)C(=O)OCC)c1ccccc1O,0
IQEVOQ_spec_1_LB_C,N12[C]N(N=C1COC[C@@H]2Cc1ccccc1)c1c(cc(cc1C)C)C,0
IQEYIO_spec_0_LB_E,O=C(OCC1)[C@]21N[C@H](c3ccc(Br)cc3)[C@H]([N+]([O-])=O)[C@H]2c4ccccc4,0
IQEYIP_spec_0_BA_2H,S=C(Nc1ccccc1c1nc2c(cc1)cccc2)Nc1ccc(cc1)OC,0
IQIVIN_spec_0_LB_E,N1[C@@H](c2cc3ccccc3cc2)[C@@]2([C@H]([C@]1(C(=O)OC)C)CCC2=O)[S@@](=O)c1ccc(cc1)C,0
IQOROV_spec_0_BB,O=C(OCC)c1c(N=P(c2ccccc2)(c3ccccc3)c4ccccc4)n(C(OC(C)(C)C)=O)c5ccccc51,0
IQOSIQ_spec_0_BB,CC(O1)(C)CC(C#N)=C1N=P(c2ccccc2)(c3ccccc3)c4ccccc4,0
IQUJAH_spec_0_BA_2H,S=C(NC(=O)c1ccccc1)N[C@@H](Cc1ccccc1)C(=O)O,0
IQUVIC_spec_0_BB,O=C(OC(C)(C)C)N=P(c1ccccc1)(c2ccccc2)c3ccccc3,0
IQUZIG_spec_0_BA_2H,c1(cc2c(=O)n(cnc2cc1)C)Nc1c(cc(c(c1)NC(=O)NCCC(C)(C)C)F)C,0
IQUZOM_spec_0_BA_2H,c1c(c(F)cc(c1Nc1c(c2c(=O)n(cnc2cc1)C)F)C)NC(=O)NCCC(C)(C)C,0
IRAGEO_spec_0_BA_PA,c12ccc3ccccc3c1-c1c(ccc3c1cccc3)OP(=O)(NCc1ccc(cc1)Cl)O2,0
IRAGIS_spec_0_BA_PA,c12ccc3c(cccc3)c1-c1c3ccccc3ccc1OP(=O)(NCc1ccc(cc1)OC)O2,0
IRAKUI_spec_1_BA_PA,S=P1(NC[C@H]2[NH2+]CCC2)Oc3c(c4c(O1)cccc4)cccc3,1
IRIPUV_spec_0_LB_E,N1=C([C@H]2[C@H]([C@@H]3C(=O)N[C@H]2C3)O1)c1ccccc1,0
IROMIM_spec_0_LB_E,C1(=O)[C@H]([C@@H]([C@@H](COC(=O)C(C)(C)C)N1)Cc1ccc(cc1)OC)C1(C)OCCO1,0
IROYUK_spec_0_LB_E,O=C1Nc2ccccc2[C@]13[C@@H]([C@H]([C@@H](c4ccccc4)N3)[N+]([O-])=O)c5ccc(OC)cc5,0
ISAFUF_spec_0_LB,[n+]1(cccc(c1)/C(=C(\Br)/C(O)(C)C)/Br)[O-],0
ISAFUG_spec_0_BA_1H,OC(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)[C@@H]1OC(O[C@H]1C(O)(c1cc(cc(c1)C(C)(C)C)C(C)(C)C)c1cc(cc(c1)C(C)(C)C)C(C)(C)C)(C(C)C)C(C)C,0
ISEQIJ_spec_0_BA_2H,Clc1ccc(NC(=S)NC(=O)C2CCCCC2)cc1,0
